0.708,0.581,0.04119,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.71,0.586,0.04119,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.731,0.632,0.04119,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.71,0.581,0.04134,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.754,0.67,0.04134,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.725,0.679,0.04143,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.725,0.68,0.04143,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.727,0.697,0.04144,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.71,0.673,0.04147,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.655,0.04153,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,0,1
0.724,0.679,0.04153,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.712,0.577,0.04157,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.729,0.639,0.04187,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.655,0.04215,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,0,0
0.71,0.56,0.04218,1.0,0.0,0.0,0.0,0.0,1.0,0,0,20,1,1
0.731,0.636,0.04229,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.701,0.615,0.04234,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.722,0.67,0.04237,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1
0.709,0.582,0.04237,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.582,0.04237,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.699,0.617,0.04237,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.576,0.04237,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.729,0.639,0.04237,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.04237,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.719,0.619,0.04237,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.04237,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.584,0.04237,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.04237,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.582,0.04237,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.603,0.04238,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.624,0.04238,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.701,0.615,0.04238,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.142,0.672,0.04238,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1
0.721,0.716,0.04238,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1
0.708,0.581,0.04238,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.708,0.577,0.04238,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.71,0.615,0.04238,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.711,0.565,0.04238,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.717,0.59,0.04238,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.765,0.618,0.04238,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.582,0.04239,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.719,0.662,0.04239,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.68,0.04239,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1,1
0.754,0.653,0.04239,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1
0.71,0.615,0.0424,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.644,0.04241,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.709,0.581,0.04259,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.729,0.639,0.04265,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.729,0.639,0.04268,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.709,0.577,0.04269,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0
0.708,0.581,0.04271,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.735,0.599,0.04281,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.728,0.641,0.04289,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.728,0.641,0.04289,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.728,0.641,0.04289,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.735,0.599,0.04289,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.709,0.583,0.04289,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.728,0.641,0.04289,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.708,0.588,0.04292,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.71,0.56,0.04295,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.729,0.639,0.043,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.708,0.581,0.04304,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.583,0.04305,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.583,0.04305,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.708,0.589,0.0431,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1
0.712,0.597,0.04321,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.754,0.67,0.04323,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.638,0.04323,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.582,0.04326,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.582,0.04326,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.701,0.615,0.04355,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.581,0.04373,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.582,0.04379,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.708,0.581,0.04388,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.708,0.582,0.04407,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.765,0.66,0.04407,0.0,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0
0.723,0.499,0.04407,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.68,0.04407,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.729,0.639,0.04407,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.735,0.519,0.04407,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.765,0.619,0.04408,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.581,0.04465,0.0,1.0,0.0,1.0,0.0,0.0,1,1,2,0,0
0.124,0.817,0.04468,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.708,0.581,0.04468,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.719,0.661,0.0447,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,0,0
0.708,0.588,0.04475,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1
0.712,0.576,0.04475,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.739,0.603,0.04492,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.698,0.616,0.04493,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.739,0.603,0.04495,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.582,0.04504,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.582,0.04504,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.724,0.681,0.04508,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.583,0.04509,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.717,0.664,0.04512,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1
0.712,0.577,0.04514,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,0
0.729,0.639,0.04518,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.709,0.581,0.0453,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.581,0.0453,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.581,0.04546,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.581,0.04548,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.709,0.581,0.04548,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.709,0.581,0.04555,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.708,0.584,0.04559,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.708,0.583,0.04568,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.592,0.04569,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0
0.709,0.592,0.04569,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.709,0.583,0.04569,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.729,0.565,0.04577,1.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.711,0.576,0.04593,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1
0.709,0.583,0.04603,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0
0.707,0.624,0.0461,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.707,0.624,0.04611,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.584,0.0463,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.708,0.581,0.04639,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.707,0.624,0.04644,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.734,0.518,0.04645,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.582,0.04648,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.709,0.581,0.04653,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.581,0.04653,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.581,0.04653,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.719,0.661,0.0466,0.0,0.0,1.0,0.0,0.0,1.0,1,0,1,0,1
0.708,0.583,0.0466,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.709,0.582,0.04661,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.583,0.04661,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.734,0.518,0.04661,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.583,0.04661,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.553,0.04662,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.734,0.518,0.04662,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.695,0.615,0.04662,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.731,0.603,0.04662,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.734,0.518,0.04662,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.577,0.0467,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.708,0.589,0.04682,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.723,0.683,0.0469,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.68,0.04691,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.726,0.681,0.04691,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1
0.708,0.603,0.0471,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.729,0.639,0.04712,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.725,0.68,0.04712,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.7,0.609,0.04729,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.677,0.04746,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.712,0.545,0.04746,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.729,0.639,0.04746,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.589,0.04746,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.723,0.601,0.04747,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.71,0.58,0.04747,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.723,0.701,0.04747,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.04759,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0
0.708,0.585,0.04764,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.71,0.583,0.04776,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2,0,0
0.708,0.586,0.04817,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.583,0.04831,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
