0.545,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.506,0.072,0.133,0.0,0.0,0.0,high,divorced,2,no,no,no,cellular,semester-1
0.234,0.074,0.133,0.0,0.0,0.0,high,married,3,no,yes,yes,cellular,semester-1
0.481,0.076,0.133,0.0,0.0,0.0,mid,married,2,no,no,no,cellular,semester-1
0.545,0.074,0.133,0.0,0.0,0.0,low,married,3,no,yes,no,cellular,semester-1
0.273,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.364,0.075,0.133,0.0,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.338,0.067,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.455,0.074,0.133,0.0,0.0,0.0,mid,married,1,no,no,no,cellular,semester-1
0.442,0.074,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.532,0.074,0.133,0.032,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.117,0.073,0.133,0.0,0.0,0.0,mid,single,3,no,yes,no,cellular,semester-1
0.338,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.377,0.074,0.133,0.0,0.0,0.0,mid,married,3,no,yes,no,cellular,semester-1
0.208,0.073,0.133,0.0,0.0,0.0,low,married,2,no,no,yes,cellular,semester-1
0.532,0.073,0.133,0.0,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
0.351,0.078,0.133,0.016,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.143,0.073,0.133,0.0,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.364,0.074,0.133,0.0,0.0,0.0,mid,divorced,2,no,no,no,cellular,semester-1
0.494,0.072,0.133,0.016,0.0,0.0,mid,married,1,no,yes,yes,cellular,semester-1
0.234,0.077,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.532,0.074,0.133,0.0,0.0,0.0,low,divorced,1,no,yes,no,cellular,semester-1
0.338,0.074,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.299,0.076,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.195,0.072,0.133,0.0,0.0,0.0,high,single,3,no,yes,no,cellular,semester-1
0.532,0.075,0.133,0.0,0.0,0.0,high,divorced,3,no,no,no,cellular,semester-1
0.506,0.073,0.133,0.0,0.0,0.0,mid,married,1,no,no,no,cellular,semester-1
0.494,0.073,0.133,0.0,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.429,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.208,0.073,0.133,0.032,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.325,0.073,0.133,0.016,0.0,0.0,mid,married,2,no,yes,yes,cellular,semester-1
0.442,0.073,0.133,0.0,0.0,0.0,mid,married,3,no,no,yes,cellular,semester-1
0.195,0.074,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.143,0.08,0.133,0.0,0.0,0.0,low,single,2,no,yes,yes,cellular,semester-1
0.208,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,yes,cellular,semester-1
0.169,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.481,0.095,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.481,0.084,0.133,0.0,0.0,0.0,high,married,2,no,no,no,cellular,semester-1
0.182,0.075,0.133,0.0,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
0.26,0.088,0.133,0.0,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.481,0.08,0.133,0.016,0.0,0.0,low,single,2,no,yes,yes,cellular,semester-1
0.13,0.073,0.133,0.016,0.0,0.0,low,single,3,no,yes,no,cellular,semester-1
0.065,0.074,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.182,0.073,0.133,0.0,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.325,0.073,0.133,0.0,0.0,0.0,mid,single,2,no,no,no,cellular,semester-1
0.182,0.077,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.364,0.075,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.455,0.081,0.133,0.0,0.0,0.0,low,divorced,1,no,yes,no,cellular,semester-1
0.208,0.073,0.133,0.0,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.506,0.073,0.133,0.0,0.0,0.0,low,married,3,no,no,no,cellular,semester-1
0.247,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.532,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.195,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.494,0.073,0.133,0.016,0.0,0.0,mid,divorced,1,no,yes,no,cellular,semester-1
0.39,0.075,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.325,0.073,0.133,0.016,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.468,0.076,0.133,0.016,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.429,0.073,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.104,0.073,0.133,0.016,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
0.286,0.073,0.133,0.0,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.273,0.073,0.133,0.0,0.0,0.0,high,married,2,no,yes,no,cellular,semester-1
0.416,0.074,0.133,0.016,0.0,0.0,mid,married,1,no,no,no,cellular,semester-1
0.299,0.073,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.429,0.09,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.545,0.075,0.133,0.0,0.0,0.0,low,divorced,2,no,yes,no,cellular,semester-1
0.442,0.08,0.133,0.032,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.39,0.081,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.39,0.088,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.273,0.073,0.133,0.0,0.0,0.0,mid,single,3,no,yes,no,cellular,semester-1
0.377,0.074,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.286,0.084,0.133,0.065,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.351,0.074,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.104,0.074,0.133,0.0,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
0.442,0.075,0.133,0.0,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.468,0.085,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.468,0.074,0.133,0.016,0.0,0.0,low,married,3,no,no,no,cellular,semester-1
0.416,0.073,0.133,0.032,0.0,0.0,mid,married,1,no,no,no,cellular,semester-1
0.221,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.338,0.085,0.133,0.0,0.0,0.0,mid,married,2,no,yes,yes,cellular,semester-1
0.455,0.073,0.133,0.0,0.0,0.0,high,married,2,no,yes,no,cellular,semester-1
0.221,0.077,0.133,0.0,0.0,0.0,low,single,1,no,no,no,cellular,semester-1
0.545,0.074,0.133,0.0,0.0,0.0,low,divorced,2,no,yes,no,cellular,semester-1
0.455,0.083,0.133,0.0,0.0,0.0,low,divorced,2,no,yes,no,cellular,semester-1
0.39,0.073,0.133,0.016,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.208,0.073,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.468,0.075,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.429,0.083,0.133,0.0,0.0,0.0,high,married,2,no,yes,no,cellular,semester-1
0.169,0.073,0.133,0.0,0.0,0.0,mid,married,3,no,yes,no,cellular,semester-1
0.221,0.08,0.133,0.016,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.221,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.26,0.075,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.234,0.075,0.133,0.016,0.0,0.0,low,married,3,no,yes,no,cellular,semester-1
0.519,0.075,0.133,0.0,0.0,0.0,low,married,1,no,yes,no,cellular,semester-1
0.286,0.113,0.133,0.0,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.468,0.11,0.133,0.0,0.0,0.0,high,married,2,no,no,no,cellular,semester-1
0.208,0.073,0.133,0.0,0.0,0.0,mid,single,2,no,yes,yes,cellular,semester-1
0.169,0.073,0.133,0.0,0.0,0.0,high,single,3,no,yes,no,cellular,semester-1
0.429,0.092,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.195,0.076,0.133,0.0,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.481,0.073,0.133,0.016,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.312,0.077,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.208,0.075,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.195,0.076,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.26,0.074,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.416,0.074,0.133,0.0,0.0,0.0,mid,divorced,3,no,no,yes,cellular,semester-1
0.325,0.076,0.133,0.0,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.558,0.086,0.133,0.016,0.0,0.0,mid,divorced,1,no,yes,no,cellular,semester-1
0.377,0.075,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.39,0.073,0.133,0.0,0.0,0.0,mid,married,3,no,yes,no,cellular,semester-1
0.338,0.078,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.221,0.076,0.133,0.016,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
0.221,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.416,0.125,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.299,0.074,0.133,0.0,0.0,0.0,high,married,3,no,yes,yes,cellular,semester-1
0.299,0.077,0.133,0.0,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.273,0.075,0.133,0.0,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.312,0.073,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.26,0.069,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.455,0.076,0.133,0.016,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.532,0.075,0.133,0.016,0.0,0.0,low,divorced,1,no,no,no,cellular,semester-1
0.234,0.076,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.468,0.072,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.286,0.077,0.133,0.0,0.0,0.0,mid,married,3,no,yes,no,cellular,semester-1
0.377,0.073,0.133,0.016,0.0,0.0,mid,married,2,no,no,no,cellular,semester-1
0.455,0.073,0.133,0.032,0.0,0.0,low,married,2,no,no,no,cellular,semester-1
0.364,0.082,0.133,0.0,0.0,0.0,low,married,1,no,no,no,cellular,semester-1
0.273,0.076,0.133,0.016,0.0,0.0,high,married,3,no,yes,yes,cellular,semester-1
0.286,0.075,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.13,0.076,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.221,0.072,0.133,0.0,0.0,0.0,high,divorced,2,no,yes,no,cellular,semester-1
0.481,0.073,0.133,0.0,0.0,0.0,low,married,2,no,no,yes,cellular,semester-1
0.325,0.075,0.133,0.0,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.39,0.075,0.133,0.016,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.519,0.082,0.133,0.032,0.0,0.0,high,married,2,no,yes,no,cellular,semester-1
0.195,0.073,0.133,0.0,0.0,0.0,high,single,3,no,yes,no,cellular,semester-1
0.234,0.082,0.133,0.016,0.0,0.0,mid,married,2,no,no,no,cellular,semester-1
0.455,0.086,0.133,0.0,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.377,0.073,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.169,0.076,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.506,0.075,0.133,0.016,0.0,0.0,high,married,2,no,yes,no,cellular,semester-1
0.455,0.089,0.133,0.0,0.0,0.0,mid,married,2,no,no,no,cellular,semester-1
0.481,0.078,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.351,0.073,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.455,0.076,0.133,0.016,0.0,0.0,low,divorced,2,no,yes,no,cellular,semester-1
0.247,0.073,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.338,0.073,0.133,0.0,0.0,0.0,low,divorced,2,no,yes,no,cellular,semester-1
0.403,0.073,0.133,0.0,0.0,0.0,mid,divorced,1,no,yes,yes,cellular,semester-1
0.364,0.076,0.133,0.0,0.0,0.0,mid,married,2,no,yes,yes,cellular,semester-1
0.325,0.074,0.133,0.0,0.0,0.0,high,married,2,no,yes,no,cellular,semester-1
0.26,0.073,0.133,0.0,0.0,0.0,low,married,2,no,no,no,cellular,semester-1
0.325,0.077,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.403,0.102,0.133,0.032,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.312,0.075,0.133,0.016,0.0,0.0,high,married,2,no,no,no,cellular,semester-1
0.052,0.073,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.286,0.075,0.133,0.0,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.273,0.077,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.429,0.093,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.403,0.077,0.133,0.0,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.455,0.073,0.133,0.0,0.0,0.0,mid,married,2,no,yes,yes,cellular,semester-1
0.208,0.073,0.133,0.0,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.195,0.074,0.133,0.0,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.416,0.075,0.133,0.0,0.0,0.0,high,single,3,no,yes,no,cellular,semester-1
0.273,0.075,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.532,0.081,0.133,0.032,0.0,0.0,high,divorced,2,no,yes,no,cellular,semester-1
0.156,0.096,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.234,0.074,0.133,0.0,0.0,0.0,mid,married,2,no,yes,yes,cellular,semester-1
0.286,0.077,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.455,0.073,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.208,0.076,0.133,0.016,0.0,0.0,high,single,3,no,yes,no,cellular,semester-1
0.247,0.075,0.133,0.0,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.312,0.08,0.133,0.032,0.0,0.0,high,divorced,3,no,yes,no,cellular,semester-1
0.299,0.075,0.133,0.0,0.0,0.0,high,married,1,no,yes,no,cellular,semester-1
0.156,0.073,0.133,0.016,0.0,0.0,low,single,3,no,yes,no,cellular,semester-1
0.247,0.078,0.133,0.0,0.0,0.0,high,single,3,no,yes,no,cellular,semester-1
0.273,0.07,0.133,0.016,0.0,0.0,low,divorced,2,no,yes,no,cellular,semester-1
0.299,0.074,0.133,0.016,0.0,0.0,mid,married,1,no,yes,yes,cellular,semester-1
0.286,0.073,0.133,0.0,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.312,0.073,0.133,0.016,0.0,0.0,high,single,3,no,yes,yes,cellular,semester-1
0.286,0.073,0.133,0.0,0.0,0.0,mid,divorced,1,no,yes,no,cellular,semester-1
0.506,0.083,0.133,0.048,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.494,0.074,0.133,0.032,0.0,0.0,high,divorced,2,no,no,no,cellular,semester-1
0.247,0.075,0.133,0.016,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.532,0.076,0.133,0.032,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.273,0.071,0.133,0.032,0.0,0.0,mid,divorced,2,no,yes,no,cellular,semester-1
0.403,0.073,0.133,0.016,0.0,0.0,mid,married,2,no,no,no,cellular,semester-1
0.26,0.078,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.234,0.073,0.133,0.016,0.0,0.0,mid,married,3,no,no,no,cellular,semester-1
0.416,0.073,0.133,0.032,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.299,0.072,0.133,0.016,0.0,0.0,low,married,2,no,yes,yes,cellular,semester-1
0.468,0.075,0.133,0.048,0.0,0.0,mid,married,3,no,no,no,cellular,semester-1
0.519,0.073,0.133,0.016,0.0,0.0,mid,married,1,no,yes,no,cellular,semester-1
0.156,0.073,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.195,0.076,0.133,0.016,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
0.377,0.076,0.133,0.016,0.0,0.0,low,married,2,no,yes,no,cellular,semester-1
0.416,0.076,0.133,0.032,0.0,0.0,mid,single,3,no,yes,no,cellular,semester-1
0.182,0.085,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.286,0.079,0.133,0.016,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.247,0.073,0.133,0.016,0.0,0.0,high,married,3,no,yes,no,cellular,semester-1
0.468,0.077,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.078,0.077,0.133,0.032,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
0.468,0.073,0.133,0.016,0.0,0.0,high,married,3,no,no,no,cellular,semester-1
0.208,0.073,0.133,0.048,0.0,0.0,mid,married,2,no,yes,no,cellular,semester-1
0.494,0.073,0.133,0.016,0.0,0.0,mid,divorced,1,no,yes,no,cellular,semester-1
0.169,0.073,0.133,0.016,0.0,0.0,mid,single,2,no,yes,no,cellular,semester-1
0.078,0.074,0.133,0.016,0.0,0.0,low,single,2,no,yes,no,cellular,semester-1
